timestamp,id,group,action
2016-10-04 0:45:54,661251,control,click
2016-10-04 0:46:04,880338,experiment,view
2016-10-04 1:01:03,754267,control,view
2016-10-04 1:02:26,299103,experiment,view
2016-10-04 1:14:07,740161,experiment,view
2016-10-04 1:57:11,643047,experiment,view
2016-10-04 3:04:23,337439,control,view
2016-10-04 4:30:26,672535,control,view
2016-10-04 6:17:40,305577,experiment,view
2016-10-04 6:18:22,305577,experiment,click
2016-10-04 6:21:37,799200,control,view
2016-10-04 6:22:46,799200,control,click
2016-10-04 6:50:40,411360,experiment,view
2016-10-04 6:50:48,411360,experiment,click
2016-10-04 7:06:18,593483,control,view
2016-10-04 7:08:53,327438,experiment,view
2016-10-04 8:00:44,707837,control,view
2016-10-04 8:09:29,672387,control,view
2016-10-04 8:33:52,787220,control,view
2016-10-04 8:34:16,787220,control,click
2016-10-04 8:48:16,833186,control,view
2016-10-04 9:05:06,401640,control,view
2016-10-04 9:13:50,855285,control,view
2016-10-04 10:07:24,331747,experiment,view
2016-10-04 10:22:41,921110,control,view
2016-10-04 11:34:38,906577,control,view
2016-10-04 11:42:06,796002,control,view
2016-10-04 12:12:45,647002,control,view
2016-10-04 12:37:47,322038,control,view
2016-10-04 12:38:58,322038,control,click
2016-10-04 13:23:02,183938,experiment,view
2016-10-04 13:23:43,183938,experiment,click
2016-10-04 14:02:59,847797,experiment,view
2016-10-04 14:48:49,547103,control,view
2016-10-04 14:48:50,834767,control,view
2016-10-04 15:14:48,624490,control,view
2016-10-04 16:00:16,627221,control,view
2016-10-04 16:28:32,520428,experiment,view
2016-10-04 16:29:18,520428,experiment,click
2016-10-04 16:33:01,642075,experiment,view
2016-10-04 16:51:19,933594,experiment,view
2016-10-04 17:09:37,789917,experiment,view
2016-10-04 17:18:09,444204,control,view
2016-10-04 17:18:57,444204,control,click
2016-10-04 17:35:01,427416,control,view
2016-10-04 17:52:48,332115,control,view
2016-10-04 17:54:09,528913,control,view
2016-10-04 17:54:39,528913,control,click
2016-10-04 18:14:09,543217,experiment,view
2016-10-04 18:58:35,920845,control,view
2016-10-04 18:59:01,920845,control,click
2016-10-04 19:22:51,680954,control,view
2016-10-04 20:05:55,461843,experiment,view
2016-10-04 21:03:04,215711,experiment,view
2016-10-04 21:03:11,215711,experiment,click
2016-10-04 21:36:41,395546,control,view
2016-10-04 21:41:48,485397,control,view
2016-10-04 21:58:54,741046,control,view
2016-10-04 22:31:05,492817,experiment,view
2016-10-04 22:34:22,548127,control,view
2016-10-04 22:42:10,462682,experiment,view
2016-10-04 23:18:32,380840,control,view
2016-10-05 0:54:57,505111,control,view
2016-10-05 1:09:33,887233,control,view
2016-10-05 1:10:10,887233,control,click
2016-10-05 1:42:48,548958,experiment,view
2016-10-05 2:06:47,260006,control,view
2016-10-05 2:25:13,563932,control,view
2016-10-05 2:26:10,563932,control,click
2016-10-05 3:01:28,289928,experiment,view
2016-10-05 3:03:14,786767,control,view
2016-10-05 3:44:25,402000,control,view
2016-10-05 3:58:09,855845,experiment,view
2016-10-05 4:04:55,466795,control,view
2016-10-05 4:24:51,629121,experiment,view
2016-10-05 4:25:01,629121,experiment,click
2016-10-05 4:55:47,738245,experiment,view
2016-10-05 4:57:03,528259,control,view
2016-10-05 4:57:05,528259,control,click
2016-10-05 5:05:39,533927,experiment,view
2016-10-05 5:16:47,529493,control,view
2016-10-05 5:17:07,703309,control,view
2016-10-05 5:27:29,642717,control,view
2016-10-05 5:36:21,877129,control,view
2016-10-05 5:38:00,877129,control,click
2016-10-05 5:40:33,232105,control,view
2016-10-05 5:53:50,362555,control,view
2016-10-05 6:06:34,710851,experiment,view
2016-10-05 6:51:31,601984,control,view
2016-10-05 6:53:53,857096,experiment,view
2016-10-05 7:18:52,574276,experiment,view
2016-10-05 8:15:33,878591,experiment,view
2016-10-05 8:36:30,925070,control,view
2016-10-05 8:37:21,925070,control,click
2016-10-05 9:33:23,376290,experiment,view
2016-10-05 10:31:20,324368,experiment,view
2016-10-05 10:32:29,324368,experiment,click
2016-10-05 11:21:34,933385,control,view
2016-10-05 11:52:53,672380,experiment,view
2016-10-05 11:56:38,739903,control,view
2016-10-05 12:28:53,913773,experiment,view
2016-10-05 12:29:40,913773,experiment,click
2016-10-05 13:28:23,888614,experiment,view
2016-10-05 13:30:09,279509,experiment,view
2016-10-05 13:42:24,643053,experiment,view
2016-10-05 13:59:40,411214,control,view
2016-10-05 14:40:51,330972,experiment,view
2016-10-05 14:40:58,330972,experiment,click
2016-10-05 15:16:56,867034,experiment,view
2016-10-05 15:21:31,193555,experiment,view
2016-10-05 15:41:23,692492,control,view
2016-10-05 16:20:11,893652,control,view
2016-10-05 16:47:21,514693,experiment,view
2016-10-05 16:49:01,824648,experiment,view
2016-10-05 17:04:34,605541,control,view
2016-10-05 17:09:58,594134,experiment,view
2016-10-05 17:10:50,594134,experiment,click
2016-10-05 17:40:57,292480,control,view
2016-10-05 17:55:31,405773,control,view
2016-10-05 17:55:42,405773,control,click
2016-10-05 17:57:10,654566,experiment,view
2016-10-05 17:58:11,654566,experiment,click
2016-10-05 18:03:16,914320,experiment,view
2016-10-05 18:03:18,914320,experiment,click
2016-10-05 18:27:45,191291,experiment,view
2016-10-05 18:50:35,622991,control,view
2016-10-05 19:22:08,518269,control,view
2016-10-05 19:33:04,286792,experiment,view
2016-10-05 19:57:40,901121,experiment,view
2016-10-05 19:58:35,901121,experiment,click
2016-10-05 20:03:21,579749,experiment,view
2016-10-05 20:55:01,503619,experiment,view
2016-10-05 21:06:42,653754,experiment,view
2016-10-05 21:16:22,930235,control,view
2016-10-05 23:10:43,355128,experiment,view
2016-10-05 23:12:18,355128,experiment,click
2016-10-05 23:13:35,484599,control,view
2016-10-05 23:35:58,205799,experiment,view
2016-10-05 23:42:56,560705,experiment,view
2016-10-06 0:22:53,611791,experiment,view
2016-10-06 1:19:19,602901,control,view
2016-10-06 1:39:01,843456,experiment,view
2016-10-06 1:40:01,843456,experiment,click
2016-10-06 1:53:00,837809,control,view
2016-10-06 1:54:14,837809,control,click
2016-10-06 2:07:46,903364,control,view
2016-10-06 2:08:05,903364,control,click
2016-10-06 2:50:24,692073,control,view
2016-10-06 3:01:35,451893,experiment,view
2016-10-06 3:01:43,451893,experiment,click
2016-10-06 3:08:05,628589,control,view
2016-10-06 3:08:46,628589,control,click
2016-10-06 3:16:24,249265,experiment,view
2016-10-06 3:24:11,901250,control,view
2016-10-06 3:24:18,766285,control,view
2016-10-06 3:32:52,652184,control,view
2016-10-06 3:33:15,652184,control,click
2016-10-06 3:53:00,417092,control,view
2016-10-06 4:53:50,454029,experiment,view
2016-10-06 4:57:16,424946,control,view
2016-10-06 4:57:39,424946,control,click
2016-10-06 5:42:55,823883,control,view
2016-10-06 5:48:32,804347,control,view
2016-10-06 6:53:04,373090,experiment,view
2016-10-06 7:11:32,493927,control,view
2016-10-06 7:11:58,493927,control,click
2016-10-06 7:40:28,191118,experiment,view
2016-10-06 7:41:04,191118,experiment,click
2016-10-06 8:56:03,424409,control,view
2016-10-06 9:07:41,391473,control,view
2016-10-06 9:16:04,753801,control,view
2016-10-06 9:57:18,925767,experiment,view
2016-10-06 9:57:33,925767,experiment,click
2016-10-06 11:05:16,218978,control,view
2016-10-06 11:09:42,831061,control,view
2016-10-06 11:32:41,362623,control,view
2016-10-06 11:56:49,432786,experiment,view
2016-10-06 11:56:55,432786,experiment,click
2016-10-06 12:20:27,708576,control,view
2016-10-06 12:52:59,373703,experiment,view
2016-10-06 13:05:11,732045,experiment,view
2016-10-06 13:09:23,824690,control,view
2016-10-06 13:39:24,241885,control,view
2016-10-06 13:40:38,241885,control,click
2016-10-06 14:11:12,888221,experiment,view
2016-10-06 14:24:23,667335,experiment,view
2016-10-06 14:38:10,603861,experiment,view
2016-10-06 14:38:49,603861,experiment,click
2016-10-06 15:10:54,502214,experiment,view
2016-10-06 15:20:23,264994,control,view
2016-10-06 15:30:01,712674,experiment,view
2016-10-06 15:31:11,712674,experiment,click
2016-10-06 17:14:23,540722,experiment,view
2016-10-06 17:14:43,540722,experiment,click
2016-10-06 17:52:14,263150,experiment,view
2016-10-06 18:06:33,825876,control,view
2016-10-06 18:07:34,825876,control,click
2016-10-06 18:16:32,824668,experiment,view
2016-10-06 18:55:46,934377,experiment,view
2016-10-06 19:02:18,372490,control,view
2016-10-06 19:02:42,372490,control,click
2016-10-06 19:41:19,306126,experiment,view
2016-10-06 22:19:12,628217,control,view
2016-10-06 23:23:41,641578,control,view
2016-10-07 0:03:24,456128,control,view
2016-10-07 0:04:00,456128,control,click
2016-10-07 0:24:05,900969,control,view
2016-10-07 1:07:36,378242,control,view
2016-10-07 1:35:26,404652,control,view
2016-10-07 1:36:42,404652,control,click
2016-10-07 2:07:58,890828,control,view
2016-10-07 2:08:17,890828,control,click
2016-10-07 2:09:57,474845,control,view
2016-10-07 2:10:59,474845,control,click
2016-10-07 2:36:15,652410,control,view
2016-10-07 2:42:46,603058,control,view
2016-10-07 2:52:56,858341,experiment,view
2016-10-07 3:45:26,884677,experiment,view
2016-10-07 4:00:47,226988,control,view
2016-10-07 4:54:05,864980,experiment,view
2016-10-07 5:20:23,838743,experiment,view
2016-10-07 5:21:15,838743,experiment,click
2016-10-07 5:50:10,620571,experiment,view
2016-10-07 6:07:46,482717,control,view
2016-10-07 6:09:05,482717,control,click
2016-10-07 6:14:19,327152,control,view
2016-10-07 6:37:28,405905,experiment,view
2016-10-07 6:39:55,391368,control,view
2016-10-07 6:40:09,391368,control,click
2016-10-07 6:59:04,224974,control,view
2016-10-07 7:32:23,582967,experiment,view
2016-10-07 7:33:01,582967,experiment,click
2016-10-07 8:24:24,689768,experiment,view
2016-10-07 8:41:50,322135,experiment,view
2016-10-07 9:18:47,247961,experiment,view
2016-10-07 9:20:16,247961,experiment,click
2016-10-07 9:49:20,891890,experiment,view
2016-10-07 9:54:13,215306,control,view
2016-10-07 9:59:58,847343,experiment,view
2016-10-07 10:01:18,213175,control,view
2016-10-07 10:36:07,589699,experiment,view
2016-10-07 10:37:31,589699,experiment,click
2016-10-07 10:53:40,805543,control,view
2016-10-07 10:58:30,291650,control,view
2016-10-07 11:27:01,904541,control,view
2016-10-07 11:28:02,904541,control,click
2016-10-07 11:29:14,483982,control,view
2016-10-07 11:47:30,848973,control,view
2016-10-07 11:47:31,848973,control,click
2016-10-07 12:05:53,292642,experiment,view
2016-10-07 12:07:12,292642,experiment,click
2016-10-07 13:27:02,303720,experiment,view
2016-10-07 13:28:13,303720,experiment,click
2016-10-07 14:14:32,804645,experiment,view
2016-10-07 14:15:18,804645,experiment,click
2016-10-07 14:53:04,578005,control,view
2016-10-07 14:55:41,795030,control,view
2016-10-07 14:57:11,795030,control,click
2016-10-07 15:06:18,899257,control,view
2016-10-07 15:25:32,799775,control,view
2016-10-07 15:48:13,214700,control,view
2016-10-07 16:25:00,921772,control,view
2016-10-07 16:57:09,347714,experiment,view
2016-10-07 17:45:04,797154,control,view
2016-10-07 18:02:18,360932,experiment,view
2016-10-07 18:02:40,360932,experiment,click
2016-10-07 18:20:49,674460,experiment,view
2016-10-07 18:47:14,316826,control,view
2016-10-07 19:00:43,830097,control,view
2016-10-07 19:48:31,678456,control,view
2016-10-07 20:32:03,391655,experiment,view
2016-10-07 20:42:25,377702,experiment,view
2016-10-07 21:42:07,534616,control,view
2016-10-07 21:53:00,420004,control,view
2016-10-07 22:01:03,936129,experiment,view
2016-10-07 22:21:38,749321,experiment,view
2016-10-07 23:29:28,187121,experiment,view
2016-10-07 23:39:52,684832,experiment,view
2016-10-07 23:52:24,476477,experiment,view
2016-10-08 0:37:25,596412,control,view
2016-10-08 2:16:43,231882,experiment,view
2016-10-08 2:46:52,714267,experiment,view
2016-10-08 2:47:50,714267,experiment,click
2016-10-08 2:48:32,627235,control,view
2016-10-08 4:09:02,745293,control,view
2016-10-08 4:13:14,573562,experiment,view
2016-10-08 4:27:06,379753,experiment,view
2016-10-08 4:52:59,899845,control,view
2016-10-08 6:29:38,267967,control,view
2016-10-08 6:31:20,753809,control,view
2016-10-08 6:37:00,719623,control,view
2016-10-08 6:46:26,385580,control,view
2016-10-08 7:10:52,731044,control,view
2016-10-08 7:11:09,731044,control,click
2016-10-08 8:41:44,591429,experiment,view
2016-10-08 8:42:53,315033,control,view
2016-10-08 8:43:58,315033,control,click
2016-10-08 8:52:08,750247,control,view
2016-10-08 8:52:46,288313,experiment,view
2016-10-08 8:53:25,288313,experiment,click
2016-10-08 8:59:03,300734,control,view
2016-10-08 8:59:16,300734,control,click
2016-10-08 9:07:51,593705,control,view
2016-10-08 9:09:13,593705,control,click
2016-10-08 9:41:32,286468,control,view
2016-10-08 10:24:28,541646,experiment,view
2016-10-08 10:26:07,541646,experiment,click
2016-10-08 10:44:44,277266,experiment,view
2016-10-08 10:45:15,277266,experiment,click
2016-10-08 11:18:37,749052,control,view
2016-10-08 11:19:55,749052,control,click
2016-10-08 11:41:55,545233,experiment,view
2016-10-08 12:31:36,363247,experiment,view
2016-10-08 12:32:25,196394,experiment,view
2016-10-08 13:43:01,765258,control,view
2016-10-08 13:43:06,414354,experiment,view
2016-10-08 13:43:25,414354,experiment,click
2016-10-08 13:52:13,366563,experiment,view
2016-10-08 16:37:48,314594,experiment,view
2016-10-08 16:38:18,314594,experiment,click
2016-10-08 17:39:22,277682,experiment,view
2016-10-08 17:39:58,277682,experiment,click
2016-10-08 18:11:42,889614,control,view
2016-10-08 18:42:08,713308,control,view
2016-10-08 18:45:28,478924,control,view
2016-10-08 18:47:00,478924,control,click
2016-10-08 19:39:07,818544,control,view
2016-10-08 19:40:34,818544,control,click
2016-10-08 19:51:28,416107,control,view
2016-10-08 20:20:02,443068,control,view
2016-10-08 20:29:58,465907,control,view
2016-10-08 20:50:37,567597,experiment,view
2016-10-08 23:05:35,483898,control,view
2016-10-08 23:34:25,865342,experiment,view
2016-10-09 0:02:31,851029,control,view
2016-10-09 0:03:36,851029,control,click
2016-10-09 0:10:46,459793,control,view
2016-10-09 0:34:28,766310,control,view
2016-10-09 1:14:33,341296,experiment,view
2016-10-09 2:30:16,711194,experiment,view
2016-10-09 2:34:51,910797,control,view
2016-10-09 2:35:17,910797,control,click
2016-10-09 3:30:21,762608,control,view
2016-10-09 3:31:19,762608,control,click
2016-10-09 3:37:15,281358,control,view
2016-10-09 3:40:28,772017,experiment,view
2016-10-09 3:45:59,598839,control,view
2016-10-09 4:21:19,206958,control,view
2016-10-09 4:57:46,379435,control,view
2016-10-09 4:58:24,379435,control,click
2016-10-09 5:40:24,603030,experiment,view
2016-10-09 5:41:55,603030,experiment,click
2016-10-09 6:31:23,774659,experiment,view
2016-10-09 6:36:05,635131,control,view
2016-10-09 6:45:53,640924,experiment,view
2016-10-09 6:46:58,640924,experiment,click
2016-10-09 6:59:26,239106,experiment,view
2016-10-09 7:12:45,230382,control,view
2016-10-09 7:17:02,916418,control,view
2016-10-09 7:18:23,916418,control,click
2016-10-09 7:36:53,455133,experiment,view
2016-10-09 7:49:33,262739,experiment,view
2016-10-09 8:06:01,218707,control,view
2016-10-09 8:20:26,746639,experiment,view
2016-10-09 8:45:58,423822,control,view
2016-10-09 8:46:56,423822,control,click
2016-10-09 8:48:17,680411,control,view
2016-10-09 9:10:48,780882,experiment,view
2016-10-09 9:15:28,213516,experiment,view
2016-10-09 9:17:03,213516,experiment,click
2016-10-09 9:30:07,465773,experiment,view
2016-10-09 9:38:10,349887,control,view
2016-10-09 10:09:41,626389,experiment,view
2016-10-09 10:10:32,626389,experiment,click
2016-10-09 10:11:44,399132,control,view
2016-10-09 10:33:26,395600,control,view
2016-10-09 10:33:53,395600,control,click
2016-10-09 11:38:19,499639,experiment,view
2016-10-09 11:39:16,499639,experiment,click
2016-10-09 11:39:27,651399,control,view
2016-10-09 11:57:18,214680,control,view
2016-10-09 12:04:36,489899,control,view
2016-10-09 12:05:02,489899,control,click
2016-10-09 12:44:02,787386,experiment,view
2016-10-09 12:50:43,644656,experiment,view
2016-10-09 13:00:32,379791,experiment,view
2016-10-09 13:02:01,245915,experiment,view
2016-10-09 13:15:42,483973,control,view
2016-10-09 13:16:39,483973,control,click
2016-10-09 13:49:11,705033,control,view
2016-10-09 14:01:18,340716,control,view
2016-10-09 14:02:31,340716,control,click
2016-10-09 14:22:26,193411,experiment,view
2016-10-09 15:12:10,790551,experiment,view
2016-10-09 15:12:23,851351,control,view
2016-10-09 15:13:29,851351,control,click
2016-10-09 15:52:26,582033,experiment,view
2016-10-09 15:53:07,582033,experiment,click
2016-10-09 17:33:37,767609,experiment,view
2016-10-09 17:56:34,299833,control,view
2016-10-09 18:18:10,611161,control,view
2016-10-09 18:19:28,611161,control,click
2016-10-09 18:23:02,703093,control,view
2016-10-09 19:11:36,880213,control,view
2016-10-09 19:13:01,880213,control,click
2016-10-09 19:24:27,542803,experiment,view
2016-10-09 19:27:11,385103,control,view
2016-10-09 19:28:45,385103,control,click
2016-10-09 19:57:12,846019,experiment,view
2016-10-09 19:57:55,846019,experiment,click
2016-10-09 21:05:48,500707,experiment,view
2016-10-09 21:12:03,469271,control,view
2016-10-09 21:12:13,469271,control,click
2016-10-09 22:26:40,536917,experiment,view
2016-10-09 22:27:13,249894,control,view
2016-10-09 23:03:27,896286,experiment,view
2016-10-09 23:47:00,463983,control,view
2016-10-10 0:05:50,448767,experiment,view
2016-10-10 1:21:05,538636,experiment,view
2016-10-10 1:39:18,191688,experiment,view
2016-10-10 1:40:13,191688,experiment,click
2016-10-10 2:10:37,536253,experiment,view
2016-10-10 2:11:46,536253,experiment,click
2016-10-10 2:31:21,608398,experiment,view
2016-10-10 2:32:01,608398,experiment,click
